customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure
CUST002500,41,55382,13956,10698,0.25,0.52,0,0,0,72340,0.19,4,0.01,0,83
CUST002501,47,120616,30409,19061,0.25,0.26,1,0,0,277438,0.16,1,0.09,0,83
CUST002502,35,111840,35556,27636,0.32,0.88,3,0,0,118715,0.18,3,-0.14,3,109
CUST002503,34,59175,16320,2561,0.28,0.42,0,0,0,60528,0.12,3,0.04,1,70
CUST002504,36,108092,65623,39019,0.61,0.91,1,0,0,27956,0.44,16,-0.2,5,103
CUST002505,35,125004,37176,21523,0.3,0.62,4,0,0,204280,0.19,6,0.13,2,78
CUST002506,32,210093,48676,15497,0.23,0.36,0,0,0,338296,0.07,5,0.1,0,57
CUST002507,52,95453,23848,2863,0.25,0.32,0,0,0,158963,0.08,4,-0.16,2,9
CUST002508,30,77915,20489,2337,0.26,0.1,0,0,0,83603,0.04,5,0.04,0,27
CUST002509,58,98575,27956,17590,0.28,0.24,0,0,0,112261,0.11,3,0.01,2,71
CUST002510,26,167440,45609,30375,0.27,0.3,0,0,0,506372,0.06,3,0.0,0,55
CUST002511,33,156153,18590,16845,0.12,0.15,1,0,0,349604,0.12,2,0.06,0,32
CUST002512,36,119803,40818,5393,0.34,0.48,0,0,0,259568,0.09,4,0.07,1,39
CUST002513,33,171136,43271,10933,0.25,0.13,0,0,0,219333,0.1,6,0.19,1,35
CUST002514,44,144016,22031,32268,0.15,0.09,0,0,0,314325,0.13,4,0.19,0,51
CUST002515,49,177459,33922,26800,0.19,0.24,1,0,0,273017,0.03,3,0.13,0,55
CUST002516,48,65862,33169,17447,0.5,0.75,0,1,0,64634,0.34,6,-0.15,1,98
CUST002517,51,124986,48315,28257,0.39,0.65,0,0,0,147073,0.25,10,-0.14,4,3
CUST002518,26,123703,27073,18766,0.22,0.39,0,1,0,211346,0.08,0,0.04,1,98
CUST002519,30,71058,29716,18666,0.42,0.78,1,0,0,97500,0.3,9,-0.32,2,71
CUST002520,50,163909,62285,31029,0.38,0.25,0,0,0,434334,0.08,2,-0.07,1,40
CUST002521,56,171050,38915,42970,0.23,0.12,0,0,0,384406,0.21,3,-0.02,0,78
CUST002522,29,168013,35210,32342,0.21,0.56,0,0,0,390229,0.24,7,-0.19,3,92
CUST002523,33,48364,9082,2542,0.19,0.36,0,0,0,123897,0.03,2,0.04,1,1
CUST002524,44,71025,37579,27691,0.53,0.85,2,1,1,20810,0.52,12,0.07,4,63
CUST002525,46,66908,28197,21658,0.42,0.99,3,1,1,48219,0.56,9,-0.24,0,96
CUST002526,40,199221,38893,10763,0.2,0.25,0,0,0,339216,0.13,3,0.05,1,83
CUST002527,23,77631,20194,11930,0.26,0.18,0,0,0,142077,0.03,5,-0.03,0,118
CUST002528,57,95915,18764,15258,0.2,0.57,0,0,0,156014,0.17,9,-0.04,2,21
CUST002529,37,116377,46643,26235,0.4,0.68,3,0,0,52851,0.37,10,-0.13,3,99
CUST002530,52,141516,14084,19482,0.1,0.37,0,0,0,445875,0.16,2,0.06,0,82
CUST002531,45,136159,42543,31393,0.31,0.85,1,1,0,134441,0.35,5,0.06,1,119
CUST002532,36,34045,15734,6926,0.46,0.48,0,1,0,49324,0.18,6,0.18,1,62
CUST002533,44,110610,61231,54997,0.55,0.78,2,1,0,36099,0.55,13,0.12,3,81
CUST002534,30,144398,56122,30680,0.39,0.69,1,0,0,148519,0.28,7,0.08,1,34
CUST002535,30,50429,30255,8606,0.6,0.77,3,1,0,26743,0.52,4,-0.43,1,33
CUST002536,31,55600,19958,21460,0.36,0.57,0,0,0,26917,0.36,8,-0.25,3,2
CUST002537,45,46062,9513,18029,0.21,0.65,2,0,0,53501,0.42,3,0.13,4,51
CUST002538,33,155872,44501,4676,0.29,0.25,0,0,0,471084,0.06,1,-0.04,0,113
CUST002539,48,124225,17537,23592,0.14,0.6,0,0,0,318654,0.25,4,0.03,1,33
CUST002540,55,145345,31816,30497,0.22,0.08,0,0,0,188547,0.03,4,-0.07,0,85
CUST002541,47,48297,21623,4530,0.45,0.65,1,0,0,50428,0.41,6,0.15,3,97
CUST002542,57,135280,30905,4980,0.23,0.33,0,0,0,358939,0.17,4,-0.09,0,100
CUST002543,38,79925,23041,32032,0.29,0.72,0,1,0,88253,0.36,11,0.12,5,96
CUST002544,46,58383,28198,11277,0.48,0.73,3,0,0,41090,0.42,11,-0.07,2,90
CUST002545,31,173902,45546,7553,0.26,0.26,0,0,0,375508,0.06,0,0.01,0,105
CUST002546,25,154534,45440,32748,0.29,0.41,1,0,0,235438,0.0,2,-0.03,0,100
CUST002547,39,157970,34104,4739,0.22,0.11,0,0,0,273797,0.11,3,0.18,1,94
CUST002548,44,80214,25317,2406,0.32,0.32,0,0,0,127350,0.07,5,0.13,1,24
CUST002549,32,73898,15819,12079,0.21,0.41,0,0,0,207660,0.12,2,0.12,0,65
CUST002550,34,97675,16027,17415,0.16,0.4,0,0,0,197209,0.2,2,0.11,0,24
CUST002551,32,95301,33686,14528,0.35,0.36,0,0,0,309581,0.11,2,0.02,1,104
CUST002552,47,209321,59158,19454,0.28,0.23,0,0,0,430690,0.05,5,-0.01,1,57
CUST002553,27,101418,50985,33964,0.5,0.86,1,1,0,18797,0.39,10,-0.35,2,112
CUST002554,39,144019,37566,10163,0.26,0.37,0,0,0,366123,0.13,4,0.19,1,11
CUST002555,25,52776,13788,6577,0.26,0.51,0,0,0,145025,0.05,4,0.02,0,44
CUST002556,51,51426,15492,13828,0.3,0.65,2,1,0,45154,0.36,2,-0.09,3,63
CUST002557,38,46894,7614,5348,0.16,0.29,0,0,0,130709,0.21,2,-0.04,0,97
CUST002558,23,80330,38316,36148,0.48,0.74,3,1,0,80325,0.31,5,0.3,2,13
CUST002559,21,203068,42702,29950,0.21,0.6,0,0,0,356360,0.17,5,0.01,2,49
CUST002560,38,172382,13790,18421,0.08,0.45,0,0,0,511191,0.05,0,0.06,0,120
CUST002561,42,157578,38441,15293,0.24,0.48,2,0,0,277297,0.01,3,0.02,0,78
CUST002562,42,107808,33104,7509,0.31,0.2,0,0,0,345464,0.11,6,-0.2,1,41
CUST002563,46,98059,58804,14467,0.6,0.93,1,1,1,42018,0.37,19,0.1,5,49
CUST002564,43,131574,10525,17803,0.08,0.26,1,0,0,234594,0.22,4,0.1,1,112
CUST002565,21,130331,37419,42080,0.29,0.72,2,1,0,37575,0.19,8,-0.27,0,59
CUST002566,29,57216,26395,14122,0.46,0.69,1,0,0,14304,0.31,10,-0.41,1,4
CUST002567,38,116492,49397,49399,0.42,0.87,4,1,0,27771,0.46,9,-0.28,7,90
CUST002568,44,149570,41302,21794,0.28,0.51,2,0,0,156413,0.29,10,-0.14,0,58
CUST002569,33,212267,53670,51127,0.25,0.33,0,0,0,475088,0.17,4,0.07,0,1
CUST002570,41,101070,61939,27316,0.61,0.63,3,1,0,75872,0.39,13,-0.14,5,3
CUST002571,23,130334,22520,20397,0.17,0.36,1,0,0,204558,0.19,4,-0.04,0,104
CUST002572,35,152018,68355,46880,0.45,0.45,2,0,0,203094,0.09,8,0.1,0,78
CUST002573,60,66330,22460,9191,0.34,0.22,0,0,0,143851,0.07,4,-0.11,1,102
CUST002574,51,71333,18066,8474,0.25,0.18,3,0,0,99690,0.09,9,0.09,1,85
CUST002575,39,76138,36860,25883,0.48,0.59,2,0,0,44142,0.08,7,-0.01,0,78
CUST002576,54,157287,42183,58241,0.27,0.4,3,0,0,69322,0.23,9,-0.16,2,113
CUST002577,52,67830,16065,12372,0.24,0.12,0,0,0,94519,0.09,0,0.07,0,102
CUST002578,56,167369,25057,27794,0.15,0.36,0,1,0,197476,0.09,2,0.09,1,112
CUST002579,49,171397,25252,29307,0.15,0.52,0,0,0,333518,0.17,3,0.12,1,15
CUST002580,36,80480,36536,17935,0.45,0.68,1,0,0,92706,0.23,8,-0.11,1,32
CUST002581,26,159004,31351,20786,0.2,0.39,0,0,0,258991,0.08,3,0.16,2,14
CUST002582,22,60795,32849,27053,0.54,0.8,1,1,1,40904,0.49,12,-0.02,2,21
CUST002583,38,112263,47670,36036,0.42,0.92,2,1,0,39146,0.31,13,-0.21,2,29
CUST002584,51,77269,24965,11098,0.32,0.41,1,1,0,161855,0.16,6,0.11,0,115
CUST002585,55,153964,80492,53008,0.52,0.58,4,0,0,127223,0.22,7,-0.17,3,82
CUST002586,42,103669,21470,15153,0.21,0.29,0,0,0,250113,0.02,2,0.02,1,112
CUST002587,59,102408,61755,32105,0.6,0.77,2,1,0,37851,0.46,4,-0.28,5,9
CUST002588,45,213323,49305,42000,0.23,0.39,0,0,0,401932,0.19,5,-0.17,0,84
CUST002589,48,86175,15957,15806,0.19,0.58,0,1,0,92225,0.42,3,0.01,1,104
CUST002590,28,67984,16625,15439,0.24,0.41,1,0,0,167188,0.1,5,-0.13,0,38
CUST002591,42,200241,37744,27283,0.19,0.35,0,0,0,732707,0.1,4,0.03,0,95
CUST002592,28,66200,39019,24537,0.59,0.86,3,0,0,14550,0.45,15,-0.2,4,74
CUST002593,41,196235,24277,41432,0.12,0.19,0,0,0,578396,0.04,3,-0.0,1,49
CUST002594,40,74770,24327,12599,0.33,0.76,2,0,0,69487,0.31,6,0.3,3,8
CUST002595,48,120688,46756,41739,0.39,0.72,1,1,0,115124,0.25,6,0.0,0,41
CUST002596,29,83233,35510,14293,0.43,0.4,2,0,0,76470,0.39,13,-0.14,2,67
CUST002597,21,165744,35043,28867,0.21,0.14,2,0,0,483792,0.0,5,0.06,1,69
CUST002598,39,102384,27825,12807,0.27,0.24,0,0,0,260573,0.23,5,-0.05,0,108
CUST002599,50,202670,41987,25520,0.21,0.56,0,0,0,749095,0.13,2,-0.06,1,19
CUST002600,23,128922,30259,17162,0.23,0.44,0,0,0,241035,0.02,7,0.1,1,77
CUST002601,28,195463,37220,27698,0.19,0.17,0,0,0,448317,0.19,4,0.08,0,36
CUST002602,34,121413,36930,14941,0.3,0.58,0,0,0,265362,0.07,4,0.13,0,64
CUST002603,45,112331,40702,29116,0.36,0.64,5,0,0,164310,0.13,9,-0.05,3,8
CUST002604,34,104001,32533,15783,0.31,0.33,0,0,0,192301,0.17,4,0.18,1,109
CUST002605,24,71929,25480,18548,0.35,0.67,0,0,0,110082,0.39,11,-0.11,0,119
CUST002606,46,104409,55929,35032,0.54,0.94,0,1,0,69732,0.52,12,-0.49,4,39
CUST002607,31,89819,45261,19696,0.5,0.87,8,1,0,20514,0.26,14,-0.6,3,3
CUST002608,48,169104,33754,23892,0.2,0.5,1,0,0,385261,0.12,5,0.03,1,87
CUST002609,46,27414,11549,8036,0.42,0.76,3,1,0,9403,0.5,8,-0.6,1,51
CUST002610,39,96142,22418,20511,0.23,0.36,0,0,0,191186,0.14,2,0.06,1,37
CUST002611,56,50511,17451,12555,0.35,0.71,2,0,0,43503,0.49,5,0.3,1,51
CUST002612,58,59188,18992,13726,0.32,0.16,0,0,0,176164,0.12,7,0.22,1,111
CUST002613,40,67911,23784,15666,0.35,0.52,2,0,0,66395,0.23,6,-0.16,2,59
CUST002614,49,171469,29332,32198,0.17,0.14,0,0,0,512647,0.21,4,0.01,0,90
CUST002615,30,102183,31828,20685,0.31,0.48,0,0,0,103132,0.15,1,0.03,1,27
CUST002616,33,27394,12612,6102,0.46,0.39,4,0,0,45345,0.29,9,0.05,2,95
CUST002617,57,83693,25508,5749,0.3,0.31,0,0,0,162349,0.05,1,-0.03,0,14
CUST002618,48,89098,20045,24198,0.22,0.39,0,0,0,155701,0.21,4,-0.04,1,87
CUST002619,27,80111,56077,15300,0.7,0.81,0,0,0,22443,0.47,14,0.11,3,46
CUST002620,24,180118,29803,45468,0.17,0.31,2,0,0,520212,0.1,6,-0.11,1,16
CUST002621,58,63946,35170,23026,0.55,0.76,2,1,0,33245,0.25,11,0.19,2,56
CUST002622,46,33911,13676,8811,0.4,0.63,0,0,0,36421,0.12,8,0.1,1,32
CUST002623,46,124348,42046,3730,0.34,0.43,0,0,0,212683,0.17,4,0.02,1,63
CUST002624,32,123401,47844,27287,0.39,0.4,3,0,0,203576,0.35,5,0.14,3,84
CUST002625,26,146549,52941,36075,0.36,0.45,1,0,0,208692,0.24,5,-0.37,1,100
CUST002626,45,100881,52437,25801,0.52,0.77,5,0,0,26074,0.54,12,-0.25,1,36
CUST002627,44,56457,23237,9873,0.41,0.55,0,1,0,54131,0.4,14,0.11,5,2
CUST002628,28,213141,35883,29185,0.17,0.34,1,0,0,525739,0.0,3,0.02,3,63
CUST002629,53,31036,15562,3705,0.5,0.68,2,0,0,38162,0.26,8,-0.08,2,29
CUST002630,57,96755,36307,15599,0.38,0.67,1,0,0,71822,0.36,4,-0.27,1,62
CUST002631,27,72473,30446,24764,0.42,0.47,1,0,0,54415,0.2,4,-0.04,1,102
CUST002632,48,194795,66035,31290,0.34,0.33,2,0,0,341908,0.08,1,0.05,0,39
CUST002633,41,185905,25009,28763,0.13,0.43,0,0,0,429260,0.06,10,-0.01,0,9
CUST002634,22,190767,48849,28664,0.26,0.51,1,0,0,544344,0.08,3,0.05,0,51
CUST002635,54,41759,13137,15302,0.31,0.57,0,1,0,35117,0.49,5,-0.15,3,63
CUST002636,58,215839,66805,20596,0.31,0.21,0,0,0,316457,0.12,3,0.04,0,69
CUST002637,34,75756,12991,14572,0.17,0.41,1,0,0,155274,0.0,4,0.14,1,85
CUST002638,59,92169,17258,9443,0.19,0.21,0,0,0,184058,0.16,3,-0.08,2,89
CUST002639,49,127390,30813,27048,0.24,0.31,0,1,0,188558,0.0,2,0.12,0,103
CUST002640,29,99061,17612,20385,0.18,0.37,0,0,0,130953,0.04,3,0.05,3,74
CUST002641,26,92308,47565,26782,0.52,0.67,0,0,1,81074,0.27,14,-0.07,6,72
CUST002642,23,34346,14321,11147,0.42,0.9,0,1,1,3346,0.42,19,-0.12,1,11
CUST002643,44,89984,24154,20542,0.27,0.42,1,0,0,205888,0.13,4,0.03,1,70
CUST002644,21,123800,31670,25303,0.26,0.3,2,0,0,150168,0.08,9,-0.11,0,32
CUST002645,54,121912,26363,14450,0.22,0.46,0,0,0,351422,0.13,4,0.0,1,116
CUST002646,49,153566,60043,38584,0.39,0.67,1,0,0,137086,0.34,9,-0.42,3,18
CUST002647,54,117305,43304,33294,0.37,0.68,1,0,0,135787,0.14,6,-0.03,2,117
CUST002648,53,50954,24329,5272,0.48,0.71,2,1,0,49880,0.33,7,0.03,1,27
CUST002649,23,34629,12553,11540,0.36,0.76,0,0,1,17001,0.38,8,0.03,3,31
CUST002650,40,101416,22637,14095,0.22,0.34,0,0,0,211834,0.2,3,-0.2,1,110
CUST002651,59,46316,19403,14206,0.42,0.83,2,0,1,18017,0.33,8,-0.18,3,71
CUST002652,38,135628,60295,29320,0.44,0.77,0,0,0,33907,0.32,10,0.08,4,17
CUST002653,37,145081,30219,14651,0.21,0.11,0,0,0,304125,0.13,5,0.12,0,34
CUST002654,31,144555,55835,36834,0.39,0.53,3,1,0,132983,0.41,12,-0.09,3,52
CUST002655,37,156501,34558,27703,0.22,0.38,0,0,0,530392,0.18,1,-0.17,0,87
CUST002656,30,44707,15821,18858,0.35,0.97,0,1,0,12772,0.31,8,-0.35,2,69
CUST002657,38,214232,66776,38437,0.31,0.18,0,0,0,497553,0.0,9,-0.06,0,82
CUST002658,44,217311,60783,28014,0.28,0.47,0,0,0,376685,0.06,0,0.21,0,73
CUST002659,53,68002,28154,17276,0.41,0.69,0,1,0,39886,0.41,8,0.05,1,78
CUST002660,30,158672,31928,15606,0.2,0.23,0,0,0,422064,0.21,3,0.07,0,41
CUST002661,59,65322,10347,4431,0.16,0.41,1,0,0,171413,0.08,5,-0.05,0,32
CUST002662,55,188751,47417,14351,0.25,0.37,2,0,0,304919,0.14,4,0.04,0,15
CUST002663,42,68324,18110,4477,0.27,0.24,0,0,0,110685,0.08,2,0.0,0,82
CUST002664,42,116631,23720,14617,0.2,0.22,0,0,0,165927,0.16,3,0.2,0,100
CUST002665,35,47585,10779,1427,0.23,0.34,0,0,0,118835,0.0,5,0.03,1,36
CUST002666,35,72525,22858,9928,0.32,0.27,0,0,0,103308,0.02,5,-0.0,0,49
CUST002667,28,105360,36565,22648,0.35,0.77,3,0,0,106406,0.4,13,-0.08,2,23
CUST002668,52,116462,51352,39636,0.44,0.73,2,0,0,100216,0.08,5,-0.12,3,13
CUST002669,39,96055,22984,12096,0.24,0.74,0,0,0,75240,0.49,4,-0.09,1,71
CUST002670,24,108360,52868,30781,0.49,0.64,1,1,0,114097,0.42,7,0.02,1,22
CUST002671,45,63242,32376,21594,0.51,0.68,1,1,0,25278,0.45,13,-0.23,1,24
CUST002672,55,130552,47821,50782,0.37,0.73,1,0,1,136624,0.3,5,0.05,3,71
CUST002673,29,47489,13111,8406,0.28,0.5,0,0,0,77032,0.03,4,-0.11,0,34
CUST002674,30,58126,24624,8071,0.42,0.77,1,1,0,35739,0.08,17,0.09,1,85
CUST002675,57,115089,9750,16124,0.08,0.27,0,0,0,103580,0.13,2,-0.02,2,95
CUST002676,44,110303,24005,22045,0.22,0.34,0,0,0,251631,0.07,3,0.23,1,91
CUST002677,47,145006,55277,41150,0.38,0.73,0,0,0,128216,0.2,3,-0.31,3,91
CUST002678,43,167857,42375,16691,0.25,0.47,0,0,0,242051,0.17,3,-0.13,0,103
CUST002679,38,181470,26630,17096,0.15,0.36,0,0,0,440688,0.0,4,0.17,2,55
CUST002680,35,101313,47781,53225,0.47,0.82,1,1,1,48321,0.53,10,0.08,3,40
CUST002681,40,119001,52534,46380,0.44,0.85,2,1,0,56968,0.52,11,-0.31,2,53
CUST002682,26,65833,22210,4913,0.34,0.24,0,0,0,93949,0.24,4,0.13,1,82
CUST002683,36,88283,23523,11253,0.27,0.55,0,0,0,206109,0.18,0,0.04,1,12
CUST002684,26,119934,29174,3598,0.24,0.24,0,0,0,406411,0.05,4,0.1,0,96
CUST002685,52,47803,3824,8136,0.08,0.22,0,0,0,45256,0.18,6,-0.02,2,104
CUST002686,48,84674,45956,30044,0.54,0.91,2,0,0,55618,0.36,10,-0.08,1,87
CUST002687,29,83248,47081,25807,0.57,0.74,1,0,0,39698,0.38,10,-0.46,2,62
CUST002688,55,77687,17709,12054,0.23,0.47,1,0,0,186758,0.08,1,-0.1,3,90
CUST002689,60,46911,11705,8453,0.25,0.16,1,0,0,115990,0.2,2,0.08,1,25
CUST002690,55,115455,51459,21337,0.45,0.5,3,0,0,95074,0.33,11,-0.01,4,96
CUST002691,54,204696,38434,38234,0.19,0.35,0,0,0,184226,0.17,5,0.06,0,88
CUST002692,49,182236,32933,38953,0.18,0.3,0,1,0,269950,0.03,7,-0.16,3,22
CUST002693,32,66110,34969,15113,0.53,0.78,3,1,0,16386,0.49,6,-0.37,3,10
CUST002694,53,38344,10421,11611,0.27,0.54,1,1,0,66105,0.3,9,0.01,1,46
CUST002695,45,142854,20702,19276,0.14,0.19,1,0,0,230870,0.02,4,0.08,0,22
CUST002696,42,107006,74904,55762,0.7,0.81,0,0,0,75762,0.4,16,-0.21,2,117
CUST002697,55,75897,15591,12178,0.21,0.46,0,0,0,68307,0.09,7,-0.05,0,109
CUST002698,51,114402,25076,6268,0.22,0.22,0,0,0,350367,0.01,2,-0.07,1,38
CUST002699,57,102006,28357,24999,0.28,0.43,1,0,0,250057,0.17,4,0.2,0,51
CUST002700,53,22643,13467,7859,0.59,0.88,5,1,0,10551,0.44,14,-0.11,3,106
CUST002701,60,81998,34032,27481,0.42,0.92,0,1,0,43254,0.4,10,-0.0,3,109
CUST002702,21,165679,33265,18429,0.2,0.3,0,0,0,387909,0.08,8,0.12,0,79
CUST002703,43,46351,13545,6864,0.29,0.36,0,0,0,67011,0.12,1,-0.07,1,14
CUST002704,32,137938,35178,30404,0.26,0.3,1,0,0,321594,0.05,5,0.17,1,52
CUST002705,48,96785,23341,14176,0.24,0.32,0,0,0,170447,0.08,1,0.08,2,63
CUST002706,53,85294,26756,7782,0.31,0.31,0,0,0,143943,0.0,4,-0.08,0,116
CUST002707,52,85797,17137,14263,0.2,0.08,0,0,0,211466,0.14,1,0.1,0,1
CUST002708,37,148390,70495,39719,0.48,0.68,4,1,0,182492,0.16,11,-0.33,0,29
CUST002709,40,157287,55959,37237,0.36,0.34,0,0,0,449404,0.1,5,0.0,0,47
CUST002710,55,53321,19321,13228,0.36,0.71,5,1,0,45355,0.48,15,-0.24,4,104
CUST002711,49,160174,39053,43103,0.24,0.28,0,0,0,477970,0.14,4,0.17,1,85
CUST002712,43,158760,28638,10574,0.18,0.35,0,0,0,357827,0.05,5,0.13,1,96
CUST002713,33,94693,32835,12007,0.35,0.29,0,0,0,151838,0.19,2,-0.05,1,15
CUST002714,29,155377,34006,34998,0.22,0.33,1,0,0,456773,0.07,8,-0.07,1,51
CUST002715,23,77164,26898,10885,0.35,0.53,1,1,1,122892,0.42,10,0.06,1,21
CUST002716,38,73193,38949,20122,0.53,0.67,2,1,0,36068,0.49,9,-0.09,2,16
CUST002717,52,78406,14419,4477,0.18,0.34,0,0,0,163576,0.18,4,0.13,1,103
CUST002718,46,146934,20445,5578,0.14,0.28,0,0,0,309882,0.04,1,0.05,0,65
CUST002719,27,50544,15388,7170,0.3,0.42,0,0,0,119697,0.14,6,0.19,1,102
CUST002720,43,48577,7716,4952,0.16,0.46,0,0,0,82804,0.13,1,0.21,0,65
CUST002721,36,114690,57672,15197,0.5,0.48,2,0,0,172091,0.21,4,-0.0,3,7
CUST002722,59,47104,10023,5779,0.21,0.2,0,0,0,114099,0.1,3,-0.08,2,95
CUST002723,39,172383,56986,10965,0.33,0.34,0,0,0,361437,0.09,6,-0.09,2,37
CUST002724,48,206903,58616,41105,0.28,0.4,0,0,0,338993,0.23,2,0.14,0,32
CUST002725,53,110396,24993,20118,0.23,0.34,0,0,0,215787,0.03,3,0.11,1,24
CUST002726,28,114082,20682,26516,0.18,0.13,0,0,0,185558,0.0,6,0.2,0,111
CUST002727,36,74250,26825,24930,0.36,0.99,2,1,1,22235,0.56,14,-0.0,6,86
CUST002728,27,176683,57328,26789,0.32,0.17,0,0,0,650302,0.15,3,0.09,0,90
CUST002729,33,63987,33887,21285,0.53,0.73,0,0,0,70374,0.36,8,-0.15,1,110
CUST002730,29,55057,13600,7521,0.25,0.33,0,0,0,192435,0.06,3,-0.05,0,52
CUST002731,33,83327,26190,12736,0.31,0.42,1,0,0,93525,0.08,3,0.25,0,119
CUST002732,60,68838,19947,11604,0.29,0.33,0,0,0,140992,0.12,2,0.03,3,26
CUST002733,45,86809,40084,10417,0.46,0.86,3,1,0,43993,0.59,11,-0.12,5,53
CUST002734,35,133127,30078,28455,0.23,0.45,0,0,0,276280,0.25,7,0.05,2,29
CUST002735,24,156954,25827,12406,0.16,0.33,0,0,0,348329,0.07,8,0.05,0,66
CUST002736,40,95581,28424,11588,0.3,0.73,1,0,0,95374,0.26,10,-0.2,1,15
CUST002737,43,154595,33087,22977,0.21,0.26,0,0,0,240725,0.16,4,-0.09,1,92
CUST002738,24,55718,6803,2765,0.12,0.34,0,0,0,165317,0.1,3,0.08,2,24
CUST002739,41,119794,24611,19914,0.21,0.08,1,1,0,199877,0.07,6,0.21,0,28
CUST002740,59,157959,21647,18320,0.14,0.31,0,0,0,361277,0.08,3,-0.04,1,13
CUST002741,52,132630,18542,18815,0.14,0.44,0,0,0,236473,0.08,4,0.22,1,47
CUST002742,27,48581,12040,9372,0.25,0.3,0,1,0,106743,0.23,2,-0.03,1,86
CUST002743,29,119520,60843,42986,0.51,0.64,0,1,0,194153,0.22,10,0.05,2,43
CUST002744,44,122410,49313,30494,0.4,0.43,1,0,0,99987,0.19,7,-0.22,0,96
CUST002745,38,198177,33004,33825,0.17,0.17,1,0,0,548142,0.16,4,-0.02,0,27
CUST002746,27,210035,69314,6301,0.33,0.1,0,1,0,337200,0.03,5,0.13,0,17
CUST002747,28,74921,27817,20176,0.37,0.69,1,1,0,72483,0.36,3,0.22,4,6
CUST002748,49,70857,20103,6126,0.28,0.53,0,0,0,145465,0.11,3,-0.05,2,119
CUST002749,55,134888,29407,4791,0.22,0.28,1,0,0,145525,0.2,5,0.15,0,80
CUST002750,51,97952,17093,21416,0.17,0.53,0,1,0,240685,0.09,4,-0.01,1,98
CUST002751,30,78510,14046,10948,0.18,0.44,0,0,0,217851,0.19,7,0.16,0,6
CUST002752,56,111198,32788,22527,0.29,0.6,0,1,0,191514,0.14,6,0.02,1,92
CUST002753,56,65973,37768,22842,0.57,0.82,2,1,0,23476,0.49,11,-0.14,2,45
CUST002754,28,159327,30178,15782,0.19,0.31,2,0,0,187399,0.09,3,-0.03,0,117
CUST002755,47,177086,41552,21984,0.23,0.32,0,0,0,339085,0.14,5,0.1,1,68
CUST002756,31,96866,32390,16275,0.33,0.56,1,0,0,83343,0.52,6,0.16,4,77
CUST002757,29,36913,14053,7950,0.38,0.87,2,0,0,53925,0.4,11,-0.1,2,38
CUST002758,24,108938,64373,38111,0.59,0.73,1,1,0,31234,0.47,13,-0.14,3,102
CUST002759,46,184583,46692,25530,0.25,0.16,0,0,0,476973,0.08,2,0.04,0,64
CUST002760,25,75376,44829,10014,0.59,0.91,1,1,1,57201,0.45,12,-0.41,3,22
CUST002761,45,127300,49014,45743,0.39,0.45,1,0,0,136649,0.24,8,-0.33,2,72
CUST002762,38,93251,30235,13792,0.32,0.6,0,0,0,242247,0.02,5,0.13,0,27
CUST002763,57,200218,58722,35508,0.29,0.56,0,0,0,453852,0.13,4,0.25,0,28
CUST002764,53,157072,59888,47816,0.38,0.55,4,0,0,158724,0.45,11,-0.12,0,59
CUST002765,54,104537,37006,29122,0.35,0.75,2,1,0,66458,0.09,8,-0.21,1,34
CUST002766,39,53194,29021,16824,0.55,0.84,3,1,0,8780,0.44,13,0.22,3,91
CUST002767,31,56957,7637,4184,0.13,0.32,0,0,0,168916,0.12,0,0.04,1,29
CUST002768,39,212671,52075,28857,0.24,0.19,1,0,0,538532,0.06,5,-0.04,0,6
CUST002769,38,79857,26818,14843,0.34,0.32,0,0,0,171422,0.09,1,-0.12,1,119
CUST002770,24,110275,37935,12270,0.34,0.21,0,0,0,238610,0.07,3,-0.04,1,83
CUST002771,34,33228,20175,13822,0.61,0.81,2,0,0,10039,0.59,8,-0.21,2,69
CUST002772,43,203638,64174,34356,0.32,0.44,1,1,0,420815,0.2,3,-0.2,0,81
CUST002773,41,110466,45345,27736,0.41,0.85,2,1,0,39095,0.46,21,0.1,4,11
CUST002774,37,35512,19734,7742,0.56,0.74,1,0,0,4506,0.46,9,-0.18,6,93
CUST002775,60,130101,32110,17584,0.25,0.28,1,0,0,313053,0.16,7,0.16,0,38
CUST002776,21,64593,45215,29033,0.7,0.99,0,1,0,9811,0.53,10,-0.13,5,106
CUST002777,38,112105,13675,3363,0.12,0.25,1,0,0,272684,0.18,3,-0.06,0,23
CUST002778,55,119998,48508,39510,0.4,0.6,1,0,0,58841,0.46,12,-0.13,7,85
CUST002779,58,112712,65455,46608,0.58,0.72,5,0,0,51986,0.43,10,-0.17,1,14
CUST002780,45,92461,39952,26335,0.43,0.66,2,1,0,143673,0.28,8,0.01,2,84
CUST002781,59,45021,24290,13552,0.54,0.88,3,1,0,31900,0.42,14,0.01,3,71
CUST002782,35,95462,33758,30766,0.35,0.63,2,1,0,118112,0.44,7,0.18,2,42
CUST002783,46,161930,29443,30350,0.18,0.21,1,0,0,322277,0.25,3,0.01,2,20
CUST002784,48,83884,27920,12362,0.33,0.3,0,0,0,149942,0.23,5,0.15,0,48
CUST002785,26,41791,18430,18227,0.44,0.72,1,1,0,12725,0.47,12,-0.24,4,64
