customer_id,window_end_day,sequence_risk_score,sequence_window_count
CUST002900,47,0.0668,29
CUST002901,47,0.1185,29
CUST002902,47,0.0995,29
CUST002903,47,0.1466,29
CUST002904,47,0.3061,29
CUST002905,47,0.271,29
CUST002906,47,0.1201,29
CUST002907,47,0.1121,29
CUST002908,47,0.2789,29
CUST002909,47,0.2493,29
CUST002910,47,0.0788,29
CUST002911,47,0.2876,29
CUST002912,47,0.1038,29
CUST002913,47,0.109,29
CUST002914,47,0.1116,29
CUST002915,47,0.1712,29
CUST002916,47,0.1082,29
CUST002917,47,0.3705,29
CUST002918,47,0.1413,29
CUST002919,47,0.1469,29
CUST002920,47,0.1155,29
CUST002921,47,0.1184,29
CUST002922,47,0.1682,29
CUST002923,47,0.095,29
CUST002924,47,0.2195,29
CUST002925,47,0.1515,29
CUST002926,47,0.3533,29
CUST002927,47,0.2438,29
CUST002928,47,0.3283,29
CUST002929,47,0.1099,29
CUST002930,47,0.2201,29
CUST002931,47,0.1064,29
CUST002932,47,0.0927,29
CUST002933,47,0.1068,29
CUST002934,47,0.1751,29
CUST002935,47,0.1271,29
CUST002936,47,0.1763,29
CUST002937,47,0.1222,29
CUST002938,47,0.1014,29
CUST002939,47,0.2923,29
CUST002940,47,0.17,29
CUST002941,47,0.1744,29
CUST002942,47,0.4926,29
CUST002943,47,0.1806,29
CUST002944,47,0.0437,29
CUST002945,47,0.4122,29
CUST002946,47,0.1088,29
CUST002947,47,0.1171,29
CUST002948,47,0.2638,29
CUST002949,47,0.102,29
CUST002950,47,0.1099,29
CUST002951,47,0.2719,29
CUST002952,47,0.0764,29
CUST002953,47,0.4074,29
CUST002954,47,0.4769,29
CUST002955,47,0.1098,29
CUST002956,47,0.1737,29
CUST002957,47,0.2983,29
CUST002958,47,0.1225,29
CUST002959,47,0.2319,29
CUST002960,47,0.0921,29
CUST002961,47,0.1009,29
CUST002962,47,0.2067,29
CUST002963,47,0.2754,29
CUST002964,47,0.294,29
CUST002965,47,0.1075,29
CUST002966,47,0.2457,29
CUST002967,47,0.2872,29
CUST002968,47,0.088,29
CUST002969,47,0.1069,29
CUST002970,47,0.0999,29
CUST002971,47,0.2345,29
CUST002972,47,0.2156,29
CUST002973,47,0.227,29
CUST002974,47,0.1299,29
CUST002975,47,0.1173,29
CUST002976,47,0.4069,29
CUST002977,47,0.1189,29
CUST002978,47,0.1173,29
CUST002979,47,0.1206,29
CUST002980,47,0.1489,29
CUST002981,47,0.0959,29
CUST002982,47,0.2417,29
CUST002983,47,0.1403,29
CUST002984,47,0.1348,29
CUST002985,47,0.3458,29
CUST002986,47,0.0415,29
CUST002987,47,0.2048,29
CUST002988,47,0.1107,29
CUST002989,47,0.2718,29
CUST002990,47,0.0987,29
CUST002991,47,0.1644,29
CUST002992,47,0.4068,29
CUST002993,47,0.1093,29
CUST002994,47,0.1074,29
CUST002995,47,0.1791,29
CUST002996,47,0.1288,29
CUST002997,47,0.1698,29
CUST002998,47,0.353,29
CUST002999,47,0.1815,29
CUST003000,47,0.0975,29
CUST003001,47,0.2357,29
CUST003002,47,0.1431,29
CUST003003,47,0.1116,29
CUST003004,47,0.1312,29
CUST003005,47,0.1183,29
CUST003006,47,0.3011,29
CUST003007,47,0.0693,29
CUST003008,47,0.2328,29
CUST003009,47,0.1418,29
CUST003010,47,0.1298,29
CUST003011,47,0.3039,29
CUST003012,47,0.1735,29
CUST003013,47,0.1549,29
CUST003014,47,0.1001,29
CUST003015,47,0.1614,29
CUST003016,47,0.3617,29
CUST003017,47,0.2609,29
CUST003018,47,0.1415,29
CUST003019,47,0.3789,29
CUST003020,47,0.0935,29
CUST003021,47,0.4079,29
CUST003022,47,0.1175,29
CUST003023,47,0.1041,29
CUST003024,47,0.1757,29
CUST003025,47,0.1757,29
CUST003026,47,0.4027,29
CUST003027,47,0.4541,29
CUST003028,47,0.1175,29
CUST003029,47,0.2358,29
CUST003030,47,0.1224,29
CUST003031,47,0.1103,29
CUST003032,47,0.1576,29
CUST003033,47,0.1139,29
CUST003034,47,0.0963,29
CUST003035,47,0.102,29
CUST003036,47,0.2179,29
CUST003037,47,0.2806,29
CUST003038,47,0.2657,29
CUST003039,47,0.0973,29
CUST003040,47,0.3038,29
CUST003041,47,0.1076,29
CUST003042,47,0.2703,29
CUST003043,47,0.0882,29
CUST003044,47,0.205,29
CUST003045,47,0.2506,29
CUST003046,47,0.1081,29
CUST003047,47,0.1073,29
CUST003048,47,0.2426,29
CUST003049,47,0.2697,29
CUST003050,47,0.1471,29
CUST003051,47,0.0995,29
CUST003052,47,0.11,29
CUST003053,47,0.1437,29
CUST003054,47,0.361,29
CUST003055,47,0.4065,29
CUST003056,47,0.099,29
CUST003057,47,0.5524,29
CUST003058,47,0.2185,29
CUST003059,47,0.0644,29
CUST003060,47,0.1332,29
CUST003061,47,0.0507,29
CUST003062,47,0.1016,29
CUST003063,47,0.12,29
CUST003064,47,0.2209,29
CUST003065,47,0.2635,29
CUST003066,47,0.1136,29
CUST003067,47,0.0956,29
CUST003068,47,0.3769,29
CUST003069,47,0.2306,29
CUST003070,47,0.1103,29
CUST003071,47,0.2931,29
CUST003072,47,0.3002,29
CUST003073,47,0.341,29
CUST003074,47,0.1584,29
CUST003075,47,0.2146,29
CUST003076,47,0.0642,29
CUST003077,47,0.3052,29
CUST003078,47,0.1074,29
CUST003079,47,0.0998,29
CUST003080,47,0.3561,29
CUST003081,47,0.1866,29
CUST003082,47,0.1413,29
CUST003083,47,0.1728,29
CUST003084,47,0.2849,29
CUST003085,47,0.4929,29
CUST003086,47,0.2152,29
CUST003087,47,0.1231,29
CUST003088,47,0.3205,29
CUST003089,47,0.1042,29
CUST003090,47,0.2685,29
CUST003091,47,0.1822,29
CUST003092,47,0.2496,29
CUST003093,47,0.1112,29
CUST003094,47,0.0885,29
CUST003095,47,0.1159,29
CUST003096,47,0.0992,29
CUST003097,47,0.0972,29
CUST003098,47,0.3746,29
CUST003099,47,0.2926,29
CUST003100,47,0.1121,29
CUST003101,47,0.0964,29
CUST003102,47,0.1069,29
CUST003103,47,0.4182,29
CUST003104,47,0.0823,29
CUST003105,47,0.2634,29
CUST003106,47,0.115,29
CUST003107,47,0.1073,29
CUST003108,47,0.369,29
CUST003109,47,0.1132,29
CUST003110,47,0.1242,29
CUST003111,47,0.1236,29
CUST003112,47,0.2671,29
CUST003113,47,0.331,29
CUST003114,47,0.1256,29
CUST003115,47,0.1587,29
CUST003116,47,0.0605,29
CUST003117,47,0.1293,29
CUST003118,47,0.2524,29
CUST003119,47,0.1617,29
CUST003120,47,0.1763,29
CUST003121,47,0.4071,29
CUST003122,47,0.2453,29
CUST003123,47,0.1045,29
CUST003124,47,0.1325,29
CUST003125,47,0.1226,29
CUST003126,47,0.2022,29
CUST003127,47,0.1262,29
CUST003128,47,0.0997,29
CUST003129,47,0.113,29
CUST003130,47,0.0524,29
CUST003131,47,0.102,29
CUST003132,47,0.1688,29
CUST003133,47,0.34,29
CUST003134,47,0.1384,29
CUST003135,47,0.2572,29
CUST003136,47,0.2838,29
CUST003137,47,0.1177,29
CUST003138,47,0.2909,29
CUST003139,47,0.0907,29
CUST003140,47,0.0877,29
CUST003141,47,0.1708,29
CUST003142,47,0.0986,29
CUST003143,47,0.1668,29
CUST003144,47,0.2966,29
CUST003145,47,0.2244,29
CUST003146,47,0.2564,29
CUST003147,47,0.3552,29
CUST003148,47,0.1002,29
CUST003149,47,0.1582,29
CUST003150,47,0.0975,29
CUST003151,47,0.1087,29
CUST003152,47,0.1255,29
CUST003153,47,0.1697,29
CUST003154,47,0.4014,29
CUST003155,47,0.0923,29
CUST003156,47,0.1423,29
CUST003157,47,0.4657,29
CUST003158,47,0.112,29
CUST003159,47,0.1025,29
CUST003160,47,0.1502,29
CUST003161,47,0.0974,29
CUST003162,47,0.2759,29
CUST003163,47,0.1428,29
CUST003164,47,0.0944,29
CUST003165,47,0.2991,29
CUST003166,47,0.0871,29
CUST003167,47,0.0761,29
CUST003168,47,0.163,29
CUST003169,47,0.2202,29
CUST003170,47,0.522,29
CUST003171,47,0.106,29
CUST003172,47,0.1739,29
CUST003173,47,0.182,29
CUST003174,47,0.2727,29
CUST003175,47,0.3001,29
CUST003176,47,0.1616,29
CUST003177,47,0.3095,29
CUST003178,47,0.1545,29
CUST003179,47,0.1074,29
CUST003180,47,0.3474,29
CUST003181,47,0.1377,29
CUST003182,47,0.1069,29
CUST003183,47,0.3267,29
CUST003184,47,0.1445,29
CUST003185,47,0.0933,29
CUST003186,47,0.0895,29
CUST003187,47,0.081,29
CUST003188,47,0.1616,29
CUST003189,47,0.2924,29
CUST003190,47,0.0854,29
CUST003191,47,0.4423,29
CUST003192,47,0.2981,29
CUST003193,47,0.3712,29
CUST003194,47,0.1172,29
CUST003195,47,0.1157,29
CUST003196,47,0.1061,29
CUST003197,47,0.1155,29
CUST003198,47,0.1123,29
CUST003199,47,0.0835,29
CUST003200,47,0.2703,29
CUST003201,47,0.1104,29
CUST003202,47,0.3021,29
CUST003203,47,0.0937,29
CUST003204,47,0.1085,29
CUST003205,47,0.4062,29
CUST003206,47,0.217,29
CUST003207,47,0.1351,29
CUST003208,47,0.0996,29
CUST003209,47,0.1332,29
CUST003210,47,0.2828,29
CUST003211,47,0.102,29
CUST003212,47,0.0884,29
CUST003213,47,0.1738,29
CUST003214,47,0.1131,29
CUST003215,47,0.1171,29
CUST003216,47,0.1052,29
CUST003217,47,0.0923,29
CUST003218,47,0.2588,29
CUST003219,47,0.2563,29
CUST003220,47,0.3453,29
CUST003221,47,0.4048,29
CUST003222,47,0.1121,29
CUST003223,47,0.1025,29
CUST003224,47,0.2325,29
CUST003225,47,0.1158,29
CUST003226,47,0.1638,29
CUST003227,47,0.1319,29
CUST003228,47,0.28,29
CUST003229,47,0.123,29
CUST003230,47,0.1601,29
CUST003231,47,0.2966,29
CUST003232,47,0.1396,29
CUST003233,47,0.1647,29
CUST003234,47,0.1491,29
CUST003235,47,0.1068,29
CUST003236,47,0.1939,29
CUST003237,47,0.1381,29
CUST003238,47,0.115,29
CUST003239,47,0.3613,29
CUST003240,47,0.0763,29
CUST003241,47,0.4356,29
CUST003242,47,0.1121,29
CUST003243,47,0.148,29
CUST003244,47,0.0839,29
CUST003245,47,0.1151,29
CUST003246,47,0.1386,29
CUST003247,47,0.3923,29
CUST003248,47,0.1145,29
CUST003249,47,0.2571,29
CUST003250,47,0.1646,29
CUST003251,47,0.1426,29
CUST003252,47,0.1016,29
CUST003253,47,0.1206,29
CUST003254,47,0.115,29
CUST003255,47,0.379,29
CUST003256,47,0.1085,29
CUST003257,47,0.1637,29
CUST003258,47,0.3589,29
CUST003259,47,0.2697,29
CUST003260,47,0.3551,29
CUST003261,47,0.2895,29
CUST003262,47,0.3431,29
CUST003263,47,0.102,29
CUST003264,47,0.1487,29
CUST003265,47,0.11,29
CUST003266,47,0.3014,29
CUST003267,47,0.2417,29
CUST003268,47,0.2714,29
CUST003269,47,0.3047,29
CUST003270,47,0.1272,29
CUST003271,47,0.169,29
CUST003272,47,0.1087,29
CUST003273,47,0.1134,29
CUST003274,47,0.1279,29
CUST003275,47,0.1285,29
CUST003276,47,0.0262,29
CUST003277,47,0.1627,29
CUST003278,47,0.2465,29
CUST003279,47,0.3525,29
CUST003280,47,0.1706,29
CUST003281,47,0.2499,29
CUST003282,47,0.1699,29
CUST003283,47,0.0971,29
CUST003284,47,0.0731,29
CUST003285,47,0.2539,29
CUST003286,47,0.1236,29
CUST003287,47,0.3526,29
CUST003288,47,0.4066,29
CUST003289,47,0.3256,29
CUST003290,47,0.4024,29
CUST003291,47,0.122,29
CUST003292,47,0.0923,29
CUST003293,47,0.1415,29
CUST003294,47,0.2207,29
CUST003295,47,0.2888,29
CUST003296,47,0.1946,29
CUST003297,47,0.0947,29
CUST003298,47,0.1045,29
CUST003299,47,0.1171,29
CUST003300,47,0.1014,29
CUST003301,47,0.0857,29
CUST003302,47,0.2741,29
CUST003303,47,0.1278,29
CUST003304,47,0.2653,29
CUST003305,47,0.3047,29
CUST003306,47,0.1352,29
CUST003307,47,0.2397,29
CUST003308,47,0.0982,29
CUST003309,47,0.1146,29
CUST003310,47,0.2409,29
CUST003311,47,0.1034,29
CUST003312,47,0.1128,29
CUST003313,47,0.107,29
CUST003314,47,0.1597,29
CUST003315,47,0.1253,29
CUST003316,47,0.1227,29
CUST003317,47,0.2746,29
CUST003318,47,0.1037,29
CUST003319,47,0.4699,29
CUST003320,47,0.1784,29
CUST003321,47,0.1085,29
CUST003322,47,0.1183,29
CUST003323,47,0.1243,29
CUST003324,47,0.1456,29
CUST003325,47,0.1207,29
CUST003326,47,0.1236,29
CUST003327,47,0.4099,29
CUST003328,47,0.1141,29
CUST003329,47,0.1024,29
CUST003330,47,0.2994,29
CUST003331,47,0.1074,29
CUST003332,47,0.1754,29
CUST003333,47,0.1556,29
CUST003334,47,0.1077,29
CUST003335,47,0.1735,29
CUST003336,47,0.1061,29
CUST003337,47,0.1092,29
CUST003338,47,0.056,29
CUST003339,47,0.3483,29
CUST003340,47,0.2212,29
CUST003341,47,0.1132,29
CUST003342,47,0.1716,29
CUST003343,47,0.4368,29
CUST003344,47,0.0995,29
CUST003345,47,0.1033,29
CUST003346,47,0.1037,29
CUST003347,47,0.1132,29
CUST003348,47,0.1623,29
CUST003349,47,0.0931,29
CUST003350,47,0.3018,29
CUST003351,47,0.0859,29
CUST003352,47,0.2347,29
CUST003353,47,0.2421,29
CUST003354,47,0.4029,29
CUST003355,47,0.1781,29
CUST003356,47,0.0904,29
CUST003357,47,0.1013,29
CUST003358,47,0.4031,29
CUST003359,47,0.1326,29
CUST003360,47,0.1822,29
CUST003361,47,0.0678,29
CUST003362,47,0.0831,29
CUST003363,47,0.2073,29
CUST003364,47,0.2741,29
CUST003365,47,0.113,29
CUST003366,47,0.196,29
CUST003367,47,0.1191,29
CUST003368,47,0.0821,29
CUST003369,47,0.124,29
CUST003370,47,0.1727,29
CUST003371,47,0.1259,29
CUST003372,47,0.1556,29
CUST003373,47,0.0946,29
CUST003374,47,0.0973,29
CUST003375,47,0.1074,29
CUST003376,47,0.522,29
CUST003377,47,0.0956,29
CUST003378,47,0.262,29
CUST003379,47,0.1102,29
CUST003380,47,0.3163,29
CUST003381,47,0.1053,29
CUST003382,47,0.1409,29
CUST003383,47,0.1798,29
CUST003384,47,0.1402,29
CUST003385,47,0.0882,29
CUST003386,47,0.2115,29
CUST003387,47,0.2212,29
CUST003388,47,0.1862,29
CUST003389,47,0.1041,29
CUST003390,47,0.2162,29
CUST003391,47,0.2076,29
CUST003392,47,0.0877,29
CUST003393,47,0.2911,29
CUST003394,47,0.1453,29
CUST003395,47,0.234,29
CUST003396,47,0.173,29
CUST003397,47,0.1235,29
CUST003398,47,0.1159,29
CUST003399,47,0.4839,29
CUST003400,47,0.1039,29
CUST003401,47,0.1683,29
CUST003402,47,0.1593,29
CUST003403,47,0.2362,29
CUST003404,47,0.2236,29
CUST003405,47,0.1093,29
CUST003406,47,0.35,29
CUST003407,47,0.1112,29
CUST003408,47,0.1273,29
CUST003409,47,0.1744,29
CUST003410,47,0.1168,29
CUST003411,47,0.1887,29
CUST003412,47,0.1207,29
CUST003413,47,0.1025,29
CUST003414,47,0.1061,29
CUST003415,47,0.2384,29
CUST003416,47,0.3669,29
CUST003417,47,0.2204,29
CUST003418,47,0.0923,29
CUST003419,47,0.3568,29
CUST003420,47,0.2713,29
CUST003421,47,0.1345,29
CUST003422,47,0.1271,29
CUST003423,47,0.1635,29
CUST003424,47,0.1235,29
CUST003425,47,0.3899,29
CUST003426,47,0.1382,29
CUST003427,47,0.5309,29
CUST003428,47,0.3591,29
CUST003429,47,0.1667,29
CUST003430,47,0.1119,29
CUST003431,47,0.244,29
CUST003432,47,0.254,29
CUST003433,47,0.1121,29
CUST003434,47,0.1186,29
CUST003435,47,0.1096,29
CUST003436,47,0.1039,29
CUST003437,47,0.3793,29
CUST003438,47,0.1787,29
CUST003439,47,0.1763,29
CUST003440,47,0.1574,29
CUST003441,47,0.4398,29
CUST003442,47,0.0954,29
CUST003443,47,0.1798,29
CUST003444,47,0.1998,29
CUST003445,47,0.3112,29
CUST003446,47,0.3283,29
CUST003447,47,0.2352,29
CUST003448,47,0.445,29
CUST003449,47,0.1845,29
CUST003450,47,0.2766,29
CUST003451,47,0.1589,29
CUST003452,47,0.3679,29
CUST003453,47,0.4215,29
CUST003454,47,0.1552,29
CUST003455,47,0.1222,29
CUST003456,47,0.4118,29
CUST003457,47,0.1234,29
CUST003458,47,0.1666,29
CUST003459,47,0.1098,29
CUST003460,47,0.1996,29
CUST003461,47,0.1181,29
CUST003462,47,0.2799,29
CUST003463,47,0.1308,29
CUST003464,47,0.387,29
CUST003465,47,0.2796,29
CUST003466,47,0.2808,29
CUST003467,47,0.3924,29
CUST003468,47,0.1593,29
CUST003469,47,0.1087,29
CUST003470,47,0.0726,29
CUST003471,47,0.1441,29
CUST003472,47,0.0978,29
CUST003473,47,0.1024,29
CUST003474,47,0.0909,29
CUST003475,47,0.2307,29
CUST003476,47,0.1253,29
CUST003477,47,0.2618,29
CUST003478,47,0.1154,29
CUST003479,47,0.1161,29
CUST003480,47,0.1346,29
CUST003481,47,0.1045,29
CUST003482,47,0.2245,29
CUST003483,47,0.1323,29
CUST003484,47,0.0954,29
CUST003485,47,0.1201,29
CUST003486,47,0.067,29
CUST003487,47,0.2106,29
CUST003488,47,0.1056,29
CUST003489,47,0.2593,29
CUST003490,47,0.0886,29
CUST003491,47,0.102,29
CUST003492,47,0.3764,29
CUST003493,47,0.0859,29
CUST003494,47,0.2481,29
CUST003495,47,0.4201,29
CUST003496,47,0.257,29
CUST003497,47,0.4418,29
CUST003498,47,0.1271,29
CUST003499,47,0.097,29
CUST003500,47,0.1249,29
CUST003501,47,0.2996,29
CUST003502,47,0.1043,29
CUST003503,47,0.102,29
CUST003504,47,0.1057,29
CUST003505,47,0.4062,29
CUST003506,47,0.1034,29
CUST003507,47,0.1178,29
CUST003508,47,0.5102,29
CUST003509,47,0.0772,29
CUST003510,47,0.1484,29
CUST003511,47,0.2661,29
CUST003512,47,0.3142,29
CUST003513,47,0.3681,29
CUST003514,47,0.0645,29
CUST003515,47,0.0678,29
CUST003516,47,0.1281,29
CUST003517,47,0.2236,29
CUST003518,47,0.1195,29
CUST003519,47,0.1201,29
CUST003520,47,0.163,29
CUST003521,47,0.0963,29
CUST003522,47,0.0761,29
CUST003523,47,0.3654,29
CUST003524,47,0.1378,29
CUST003525,47,0.2718,29
CUST003526,47,0.2222,29
CUST003527,47,0.0888,29
CUST003528,47,0.2421,29
CUST003529,47,0.0643,29
CUST003530,47,0.1114,29
CUST003531,47,0.0962,29
CUST003532,47,0.1041,29
CUST003533,47,0.2341,29
CUST003534,47,0.1106,29
CUST003535,47,0.1701,29
CUST003536,47,0.07,29
CUST003537,47,0.1033,29
CUST003538,47,0.1399,29
CUST003539,47,0.1084,29
CUST003540,47,0.0691,29
CUST003541,47,0.3712,29
CUST003542,47,0.0921,29
CUST003543,47,0.1019,29
CUST003544,47,0.1205,29
CUST003545,47,0.1244,29
CUST003546,47,0.4512,29
CUST003547,47,0.3609,29
CUST003548,47,0.1054,29
CUST003549,47,0.4762,29
CUST003550,47,0.2322,29
CUST003551,47,0.2627,29
CUST003552,47,0.2324,29
CUST003553,47,0.1069,29
CUST003554,47,0.0815,29
CUST003555,47,0.1708,29
CUST003556,47,0.3738,29
CUST003557,47,0.1077,29
CUST003558,47,0.122,29
CUST003559,47,0.2365,29
CUST003560,47,0.166,29
CUST003561,47,0.3056,29
CUST003562,47,0.4564,29
CUST003563,47,0.122,29
CUST003564,47,0.2465,29
CUST003565,47,0.3494,29
CUST003566,47,0.1787,29
CUST003567,47,0.1203,29
CUST003568,47,0.1047,29
CUST003569,47,0.3104,29
CUST003570,47,0.0875,29
CUST003571,47,0.1013,29
CUST003572,47,0.1739,29
CUST003573,47,0.2128,29
CUST003574,47,0.1219,29
CUST003575,47,0.3004,29
CUST003576,47,0.3054,29
CUST003577,47,0.1261,29
CUST003578,47,0.0799,29
CUST003579,47,0.1041,29
CUST003580,47,0.1522,29
CUST003581,47,0.2368,29
CUST003582,47,0.1229,29
CUST003583,47,0.2595,29
CUST003584,47,0.1124,29
CUST003585,47,0.1704,29
CUST003586,47,0.4073,29
CUST003587,47,0.0646,29
CUST003588,47,0.2269,29
CUST003589,47,0.0838,29
CUST003590,47,0.2007,29
CUST003591,47,0.0781,29
CUST003592,47,0.4167,29
CUST003593,47,0.1104,29
CUST003594,47,0.091,29
CUST003595,47,0.2466,29
CUST003596,47,0.1141,29
CUST003597,47,0.1899,29
CUST003598,47,0.1195,29
CUST003599,47,0.2575,29
CUST003600,47,0.3027,29
CUST003601,47,0.113,29
CUST003602,47,0.184,29
CUST003603,47,0.3039,29
CUST003604,47,0.2821,29
CUST003605,47,0.4051,29
CUST003606,47,0.2779,29
CUST003607,47,0.119,29
CUST003608,47,0.1424,29
CUST003609,47,0.1077,29
CUST003610,47,0.1612,29
CUST003611,47,0.4539,29
CUST003612,47,0.1,29
CUST003613,47,0.1108,29
CUST003614,47,0.2551,29
CUST003615,47,0.2997,29
CUST003616,47,0.2705,29
CUST003617,47,0.1609,29
CUST003618,47,0.1808,29
CUST003619,47,0.1004,29
CUST003620,47,0.4853,29
CUST003621,47,0.1279,29
CUST003622,47,0.2335,29
CUST003623,47,0.1049,29
CUST003624,47,0.1154,29
CUST003625,47,0.1397,29
CUST003626,47,0.11,29
CUST003627,47,0.1691,29
CUST003628,47,0.2888,29
CUST003629,47,0.0877,29
CUST003630,47,0.1441,29
CUST003631,47,0.0783,29
CUST003632,47,0.1087,29
CUST003633,47,0.1025,29
CUST003634,47,0.2359,29
CUST003635,47,0.0685,29
CUST003636,47,0.2741,29
CUST003637,47,0.1096,29
CUST003638,47,0.1056,29
CUST003639,47,0.4545,29
CUST003640,47,0.1126,29
CUST003641,47,0.3978,29
CUST003642,47,0.0607,29
CUST003643,47,0.1178,29
CUST003644,47,0.2895,29
CUST003645,47,0.1005,29
CUST003646,47,0.2768,29
CUST003647,47,0.0599,29
CUST003648,47,0.0993,29
CUST003649,47,0.1041,29
CUST003650,47,0.2859,29
CUST003651,47,0.1017,29
CUST003652,47,0.4217,29
CUST003653,47,0.1736,29
CUST003654,47,0.4276,29
CUST003655,47,0.1688,29
CUST003656,47,0.0883,29
CUST003657,47,0.3022,29
CUST003658,47,0.0998,29
CUST003659,47,0.1277,29
CUST003660,47,0.1299,29
CUST003661,47,0.1409,29
CUST003662,47,0.1739,29
CUST003663,47,0.1211,29
CUST003664,47,0.16,29
CUST003665,47,0.1193,29
CUST003666,47,0.5814,29
CUST003667,47,0.4156,29
CUST003668,47,0.1042,29
CUST003669,47,0.31,29
CUST003670,47,0.1212,29
CUST003671,47,0.3497,29
CUST003672,47,0.1327,29
CUST003673,47,0.1092,29
CUST003674,47,0.5584,29
CUST003675,47,0.1104,29
CUST003676,47,0.1534,29
CUST003677,47,0.0979,29
CUST003678,47,0.0771,29
CUST003679,47,0.3778,29
CUST003680,47,0.1677,29
CUST003681,47,0.1082,29
CUST003682,47,0.3948,29
CUST003683,47,0.2317,29
CUST003684,47,0.0995,29
CUST003685,47,0.0731,29
CUST003686,47,0.1118,29
CUST003687,47,0.2842,29
CUST003688,47,0.1056,29
CUST003689,47,0.1087,29
CUST003690,47,0.1695,29
CUST003691,47,0.1511,29
CUST003692,47,0.076,29
CUST003693,47,0.0738,29
CUST003694,47,0.1083,29
CUST003695,47,0.2348,29
CUST003696,47,0.5405,29
CUST003697,47,0.3031,29
CUST003698,47,0.1579,29
CUST003699,47,0.1923,29
CUST003700,47,0.1115,29
CUST003701,47,0.1528,29
CUST003702,47,0.1757,29
CUST003703,47,0.1098,29
CUST003704,47,0.3003,29
CUST003705,47,0.1249,29
CUST003706,47,0.2232,29
CUST003707,47,0.3061,29
CUST003708,47,0.1336,29
CUST003709,47,0.1772,29
CUST003710,47,0.1121,29
CUST003711,47,0.1113,29
CUST003712,47,0.0679,29
CUST003713,47,0.0911,29
CUST003714,47,0.098,29
CUST003715,47,0.2103,29
CUST003716,47,0.1104,29
CUST003717,47,0.2576,29
CUST003718,47,0.1728,29
CUST003719,47,0.299,29
CUST003720,47,0.1482,29
CUST003721,47,0.0743,29
CUST003722,47,0.2348,29
CUST003723,47,0.1078,29
CUST003724,47,0.0759,29
CUST003725,47,0.1144,29
CUST003726,47,0.1791,29
CUST003727,47,0.0907,29
CUST003728,47,0.3224,29
CUST003729,47,0.269,29
CUST003730,47,0.1706,29
CUST003731,47,0.1289,29
CUST003732,47,0.1688,29
CUST003733,47,0.1562,29
CUST003734,47,0.102,29
CUST003735,47,0.0938,29
CUST003736,47,0.0994,29
CUST003737,47,0.216,29
CUST003738,47,0.1681,29
CUST003739,47,0.1097,29
CUST003740,47,0.1492,29
CUST003741,47,0.1762,29
CUST003742,47,0.1891,29
CUST003743,47,0.303,29
CUST003744,47,0.11,29
CUST003745,47,0.1071,29
CUST003746,47,0.0923,29
CUST003747,47,0.1191,29
CUST003748,47,0.1351,29
CUST003749,47,0.4163,29
CUST003750,47,0.2449,29
CUST003751,47,0.1104,29
CUST003752,47,0.1754,29
CUST003753,47,0.2184,29
CUST003754,47,0.1975,29
CUST003755,47,0.2524,29
CUST003756,47,0.1045,29
CUST003757,47,0.0848,29
CUST003758,47,0.1466,29
CUST003759,47,0.0832,29
CUST003760,47,0.055,29
CUST003761,47,0.0811,29
CUST003762,47,0.1629,29
CUST003763,47,0.1449,29
CUST003764,47,0.0968,29
CUST003765,47,0.1169,29
CUST003766,47,0.4115,29
CUST003767,47,0.1259,29
CUST003768,47,0.1021,29
CUST003769,47,0.1016,29
CUST003770,47,0.1746,29
CUST003771,47,0.1201,29
CUST003772,47,0.2346,29
CUST003773,47,0.2694,29
CUST003774,47,0.1763,29
CUST003775,47,0.2184,29
CUST003776,47,0.2217,29
CUST003777,47,0.0956,29
CUST003778,47,0.1091,29
CUST003779,47,0.424,29
CUST003780,47,0.0882,29
CUST003781,47,0.1763,29
CUST003782,47,0.3957,29
CUST003783,47,0.0797,29
CUST003784,47,0.1183,29
CUST003785,47,0.1112,29
CUST003786,47,0.1024,29
CUST003787,47,0.1128,29
CUST003788,47,0.4523,29
CUST003789,47,0.2765,29
CUST003790,47,0.2334,29
CUST003791,47,0.1342,29
CUST003792,47,0.16,29
CUST003793,47,0.178,29
CUST003794,47,0.2478,29
CUST003795,47,0.108,29
CUST003796,47,0.3923,29
CUST003797,47,0.2447,29
CUST003798,47,0.2257,29
CUST003799,47,0.103,29
CUST003800,47,0.1214,29
CUST003801,47,0.0935,29
CUST003802,47,0.3668,29
CUST003803,47,0.061,29
CUST003804,47,0.1711,29
CUST003805,47,0.0949,29
CUST003806,47,0.1042,29
CUST003807,47,0.0727,29
CUST003808,47,0.1442,29
CUST003809,47,0.1103,29
CUST003810,47,0.2623,29
CUST003811,47,0.0963,29
CUST003812,47,0.1946,29
CUST003813,47,0.1319,29
CUST003814,47,0.3534,29
CUST003815,47,0.4295,29
CUST003816,47,0.1524,29
CUST003817,47,0.1017,29
CUST003818,47,0.0915,29
CUST003819,47,0.4029,29
CUST003820,47,0.1014,29
CUST003821,47,0.2671,29
CUST003822,47,0.2257,29
CUST003823,47,0.2829,29
CUST003824,47,0.12,29
CUST003825,47,0.1563,29
CUST003826,47,0.2083,29
CUST003827,47,0.3561,29
CUST003828,47,0.1568,29
CUST003829,47,0.3463,29
CUST003830,47,0.3101,29
CUST003831,47,0.2769,29
CUST003832,47,0.2453,29
CUST003833,47,0.2104,29
CUST003834,47,0.1066,29
CUST003835,47,0.1609,29
CUST003836,47,0.1311,29
